date	time	source_timestamp	Canada - Alberta	Canada - British Columbia	Canada - Grand Princess	Canada - Manitoba	Canada - New Brunswick	Canada - Newfoundland and Labrador	Canada - Nova Scotia	Canada - Ontario	Canada - Prince Edward Island	Canada - Quebec	Canada - Saskatchewan
2020-04-22	07:35:37	2020-04-22 07:35:37	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:37:02	2020-04-22 07:37:02	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:37:35	2020-04-22 07:37:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:38:36	2020-04-22 07:38:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:39:39	2020-04-22 07:39:39	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:40:36	2020-04-22 07:40:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:41:33	2020-04-22 07:41:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:42:33	2020-04-22 07:42:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:43:35	2020-04-22 07:43:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:44:34	2020-04-22 07:44:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:45:37	2020-04-22 07:45:37	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:46:37	2020-04-22 07:46:37	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:47:33	2020-04-22 07:47:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:48:35	2020-04-22 07:48:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:49:35	2020-04-22 07:49:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:50:33	2020-04-22 07:50:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:51:39	2020-04-22 07:51:39	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:52:34	2020-04-22 07:52:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:53:35	2020-04-22 07:53:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:54:44	2020-04-22 07:54:44	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:55:33	2020-04-22 07:55:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:56:33	2020-04-22 07:56:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:57:33	2020-04-22 07:57:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:58:36	2020-04-22 07:58:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	07:59:36	2020-04-22 07:59:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:00:40	2020-04-22 15:00:40	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:01:33	2020-04-22 15:01:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:02:33	2020-04-22 15:02:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:03:33	2020-04-22 15:03:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:04:37	2020-04-22 15:04:37	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:05:32	2020-04-22 15:05:32	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:06:44	2020-04-22 15:06:44	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:07:36	2020-04-22 15:07:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:08:35	2020-04-22 15:08:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:09:31	2020-04-22 15:09:31	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:10:36	2020-04-22 15:10:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:11:33	2020-04-22 15:11:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:12:33	2020-04-22 15:12:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:13:38	2020-04-22 15:13:38	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:14:32	2020-04-22 15:14:32	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:15:33	2020-04-22 15:15:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:16:37	2020-04-22 15:16:37	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:17:36	2020-04-22 15:17:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:18:35	2020-04-22 15:18:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:19:35	2020-04-22 15:19:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:20:35	2020-04-22 15:20:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:21:32	2020-04-22 15:21:32	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:22:55	2020-04-22 15:22:55	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:23:41	2020-04-22 15:23:41	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:24:36	2020-04-22 15:24:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:25:35	2020-04-22 15:25:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:26:34	2020-04-22 15:26:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:27:35	2020-04-22 15:27:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:28:35	2020-04-22 15:28:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:29:39	2020-04-22 15:29:39	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:30:35	2020-04-22 15:30:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:31:42	2020-04-22 15:31:42	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:32:38	2020-04-22 15:32:38	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:33:33	2020-04-22 15:33:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:34:33	2020-04-22 15:34:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:35:34	2020-04-22 15:35:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:36:36	2020-04-22 15:36:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:37:45	2020-04-22 15:37:45	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:38:34	2020-04-22 15:38:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:39:32	2020-04-22 15:39:32	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:40:35	2020-04-22 15:40:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:41:33	2020-04-22 15:41:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:42:36	2020-04-22 15:42:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:43:33	2020-04-22 15:43:33	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:44:52	2020-04-22 15:44:52	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:45:35	2020-04-22 15:45:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:46:34	2020-04-22 15:46:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:47:36	2020-04-22 15:47:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:48:35	2020-04-22 15:48:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:49:48	2020-04-22 15:49:48	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:50:36	2020-04-22 15:50:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:51:31	2020-04-22 15:51:31	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:52:35	2020-04-22 15:52:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:53:36	2020-04-22 15:53:36	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:54:35	2020-04-22 15:54:35	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:55:34	2020-04-22 15:55:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:56:34	2020-04-22 15:56:34	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:57:38	2020-04-22 15:57:38	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:58:32	2020-04-22 15:58:32	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	15:59:37	2020-04-22 15:59:37	3095-61-NA	1724-87-NA	13-0-NA	255-6-NA	118-0-NA	257-3-NA	737-10-NA	12715-694-NA	26-0-NA	20126-1044-NA	320-4-NA
2020-04-22	23:00:34	2020-04-22 23:00:34	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:01:46	2020-04-22 23:01:46	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:02:36	2020-04-22 23:02:36	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:03:34	2020-04-22 23:03:34	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:04:45	2020-04-22 23:04:45	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:05:47	2020-04-22 23:05:47	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:06:34	2020-04-22 23:06:34	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:07:38	2020-04-22 23:07:38	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:08:45	2020-04-22 23:08:45	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:09:35	2020-04-22 23:09:35	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:10:34	2020-04-22 23:10:34	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:11:48	2020-04-22 23:11:48	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:12:33	2020-04-22 23:12:33	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:13:35	2020-04-22 23:13:35	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:14:32	2020-04-22 23:14:32	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:15:36	2020-04-22 23:15:36	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:16:35	2020-04-22 23:16:35	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:17:34	2020-04-22 23:17:34	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:18:36	2020-04-22 23:18:36	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:19:36	2020-04-22 23:19:36	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:20:38	2020-04-22 23:20:38	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:21:40	2020-04-22 23:21:40	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:22:39	2020-04-22 23:22:39	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:23:31	2020-04-22 23:23:31	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:24:38	2020-04-22 23:24:38	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:25:33	2020-04-22 23:25:33	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:26:37	2020-04-22 23:26:37	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:27:38	2020-04-22 23:27:38	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:28:37	2020-04-22 23:28:37	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:29:36	2020-04-22 23:29:36	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:30:38	2020-04-22 23:30:38	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:31:35	2020-04-22 23:31:35	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:32:34	2020-04-22 23:32:34	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:33:37	2020-04-22 23:33:37	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:34:38	2020-04-22 23:34:38	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:35:41	2020-04-22 23:35:41	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:36:36	2020-04-22 23:36:36	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:37:36	2020-04-22 23:37:36	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:38:33	2020-04-22 23:38:33	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:39:46	2020-04-22 23:39:46	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:40:34	2020-04-22 23:40:34	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:41:38	2020-04-22 23:41:38	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
2020-04-22	23:42:36	2020-04-22 23:42:36	3401-66-NA	1795-90-NA	-1--1-NA	257-6-NA	118-0-NA	256-3-NA	772-12-NA	13718-762-NA	26-0-NA	20965-1134-NA	326-4-NA
